URL,Positive,Total
http://fwmettals.com/sierracorp/plx/page/,4,63
http://fwmettals.com/reg/plx/page/al.php,4,63
http://mal.0-src.alicante.cl/74ea965a786a3aaa3396964609c39f3c/,10,64
http://freestyleletmedance.com/office/office/,7,64
http://wellsfarrrg0.com/,10,64
http://www.mal.0-src.alicante.cl/158dcb939fb8a81116328431c13b490d/,10,64
http://prinky.in/inc/delivery/tracking.php?userid=abuse@airlinkweb.com,N/A,N/A
http://prinky.in/inc/delivery/tracking.php?userid=abuse@wep6.com,N/A,N/A
http://gotaterra.com/Dropbox/Wp-admin/login.php,8,65
http://nttbc.com/images/blog/blog/index_1.php,10,64
http://infinixhub.com/wp-content/wq/sc/Dropbox/index.php,9,65
http://www.ecoconstrutorafavaretto.com.br/images/includes/page2.html,2,63
http://mijukic-prom.com/wp-admin/hotis/index.php,3,64
http://csseautomation.com/wp-admin/user/out-live/outl-look/live-msn/verify/index.html,1,64
http://zantech.com.tr/wp/wp-includes/ID3/out-live/outl-look/live-msn/verify/index.html,13,64
http://www.flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/e568862b3a3dea09c6186e22a8c67c9c/,6,64
http://www.kanchanshree.com/dropbox%20sign/dropbox/5bf41e7085e0c7e21ca90e38a3708d95/,9,63
http://9c0zypxf.myutilitydomain.com/scan/2623d62b266359f5edb280c7e90b7c17/,16,64
http://www.coderpal.info/trPCEOBRKSH/VWPBCJSSS/200/204/294/14/452/index.htm,1,64
http://www.virtuososafaris.com/0094382/dropboxx/proposal/,12,64
http://modulodigi.sslblindado.com/seguranca30horas/atualizacaodesegurancao30horasdigitalfeitoparavoce/,9,64
http://sneefer.com/3983-sncf-horaires-ter-alsace.html,5,64
http://2a.4a.37a9.ip4.static.sl-reverse.com/,2,64
http://cvexamples.net/wp-config/column/pdf/login.htm,11,64
http://codymiles.com/wordpress.upgrade/wp-includes/Manage/as5g4e8r96gazr75s61g4gr8x6rr46d9t4g5s3zb4dtioo/Netflix/Login/index.php,5,64
http://codymiles.com/wordpress.upgrade/wp-includes/Manage/as5g4e8r96gazr75s61g4gr8x6rr46d9t4g5s3zb4dtioo/Netflix/Login/,5,64
http://cfsparts3-espacecclients.com/--/www.impots.gouv.fr/file/8822162849fadac577f2812db3c03883/redirection.php,13,64
http://cfsparts3-espacecclients.com/--/www.impots.gouv.fr/file/8822162849fadac577f2812db3c03883/redirection.php,13,64
http://chase.rickygreenfield.com/chase/chase,6,64
http://the-yellows.eu/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/webscr.html,11,64
http://chase.rickygreenfield.com/chase/chase/,7,64
http://bgb.gov.bd/tinymce/jscripts/sess/51200e19bc40b9a80336fa3f0b09f75e/,15,64
https://appleid.apple.com.alert-activity-account.cf/,0,64
http://paypal7.webcindario.com/index.php,2,64
http://fb-acct-legal.esy.es/index.html,11,64
http://karambia-113.esy.es/recovery-chekpoint-login.html,10,64
https://mybroadbandaccount.com/ZitoMedia/index.php,6,64
http://www.terciarioscapuchinosecuador.org/media/k2/xweb/,7,64
http://vedanta-philippines.org/here/login/,13,64
https://imagecenterdaf.be/http/www.docusign/app2.docusign/documents/account.docusign/webapp/a0d12906fb00d6bda2920cdf628870cd/signin.php?ip=104.244.158.127,2,64
http://recover-acct1771.esy.es/index.html,10,64
http://idlocate.date-verfy.com/?ID=login&amp;Key=7eb454612d220867ff0f1d01a75ec497&amp;login&amp;path=/signin/?referre.html,N/A,N/A
https://mrswangjuan227.wixsite.com/outlook,1,64
http://sivasosb.org.tr/web242/index.php?option=com_content&amp;view=article&amp;id=79:premio-itau-de-financas-sustentaveis&amp;catid=8&amp;Itemid=447478,7,64
http://yelagtt.ga/?cliente=%25email%25&amp;oid=%25rand6%25,N/A,N/A
http://samitui.ga/,N/A,N/A
http://yelagtt.ga/,0,64
http://samitui.ga/?cliente=%25email%25&amp;oid=%25rand6%25,N/A,N/A
http://sivasosb.org.tr/webvc/index.php?option=com_content&amp;view=article&amp;id=79:premio-itau-de-financas-sustentaveis&amp;catid=8&amp;Itemid=512502,N/A,N/A
http://mobile-cadastro.site/itoken/santander/pf.php,4,64
http://page-support.esy.es//incorrect_email.html,9,65
http://lubuakdalam.co.nf/dal1.php,12,64
http://www.instagram-followers.biz/login,8,64
http://icloud771.com,9,64
http://page-support.esy.es/index.htm,8,65
http://barristerbostic.com/LatestG/87319ba3cc23caf008fd72c70e634681/,13,64
http://barristerbostic.com/LatestG/87319ba3cc23caf008fd72c70e634681,15,65
https://hlccindia.in/Desk/6bd776c64db2a10f365870ef72374c26/,3,64
https://hlccindia.in/Desk/,9,64
http://aeecosocioambiental.com.br/GerenciadorCliente/index1.php,5,64
http://alerts-apple.pw/?Los.html,4,64
http://ispuiozimmta01.fastboy.com.ec,0,67
http://scotiabanksecure.com,5,64
http://santander.santandercc.com.br/cadastros/,10,64
http://bookstore.press.hollins.edu/wp-content/invoice-11569-Apr-27-2017-US-188680/,0,65
https://chowhomeoclinic.com/cli/loginlinkedin.html,14,64
http://bit.ly/2mQmwjh,3,64
http://lTrY.therealweb.su/?tr=7848,4,64
http://lTny.therealweb.su/?tr=7848,5,64
http://ajwatextile.com/,3,64
http://lTlR.therealweb.su/?tr=7848,4,64
http://lTsG.therealweb.su/?tr=7848,4,64
http://b-ra-desco-componente.30-hora-s.com/?protocoloCliente=abuse@bndes.gov.br,N/A,N/A
http://lTbC.therealweb.su/?tr=7848,3,64
http://lTiL.therealweb.su/?tr=7848,5,64
https://snhu1edu.wufoo.com/forms/southern-new-hampshire-university/,1,64
http://bankingcsc.in/,0,66
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.o9d9sxmcj7duy89i9axirq4w5necflwukat3nf5wcxhqvgzt7wcodva8jfzo.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,3,64
http://brloguin.com.br/,3,64
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.8xnk9w4woym5zh1vwg3jxpjypfaxwc4tqhuouokicxd3unrbfrzuanafeysh.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,11,64
http://zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,11,65
http://postesecurelogin.randomstring.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,12,65
http://www.linhacreditcredito.com/45u4y15t645t946re5fb1vr5tyj5hg85hg8fdtg6yh5gv0f/4/f/g/b/c/a/index-primeira.php,6,64
http://www.gerentegroup.com/978uygft5rd9iuh4tgb5t3h4rt0iuh4thb8uh4thbhji/n/b/r/q/index-teclado.php,6,64
http://www.secuttiarne.com/4thn74rtgh93rg4bvf54th87re9dfvb5vf5r8yf9d5ty8/a/g/y/t/f/a/index.php,2,64
http://postesecurelogin.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,10,64
http://redirecionar-wal.duckdns.org/tv.html,1,64
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,9,64
http://promo-walmart-tv.com/ultra-hd/eletronicos/tv/Smart_TVLED_Ultra_HD_60_3D_LG60UF8500/pagamento.php,2,64
http://brloguin.com.br/cartaobndes/,2,64
http://brloguin.com.br/cartaobndes,5,64
http://promo-walmart-tv.com/ultra-hd/eletronicos/tv/Smart_TVLED_Ultra_HD_60_3D_LG60UF8500/index.html?ass=HW0$5%23w5!RSui61$OC5gij8#5!kuuisix2RcDAYzG-y*Mhp@gkuK1!Bf74Zi8f@SL,1,64
http://postesecurelogin.posta.it.bancaposta.foo-autenticazione.jcsqj2t5jc9yk9atfwbs9az9qfesptrovj6fbozkgxyrwzb2lckkc0jtenbu.zonacentrala.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,12,65
https://secure-verification-account-required.com/webapps/7c467/websrc,6,64
http://paypal-com.f01686eb1.lubs.us/,0,0
http://promo-walmart-tv.com/ultra-hd/eletronicos/tv/Smart_TVLED_Ultra_HD_60_3D_LG60UF8500/final.php,2,64
http://www.members.empowernetwork.org/SHADOW-Z.1.1.8/shadow,4,64
http://paypal.ibrandhollywood.com/paypal/9ff98f72b52918414528d1feb4e359ad/login.php,5,64
http://paypal.verify-alertconfirmation.com/,4,64
http://bjj-gi.pl/test/phishing.html,2,64
http://lThV.therealweb.su/?tr=7848,4,64
http://hariompackers.com/__n0tes/nightcome/crypt/index.html,15,64
http://http://LORIBYDESYGN.NET/view.php?id=NTAxMGpibG9vZHN3b3J0aEBpY3N uZXd5b3JrLmNvbTUyNjE=,N/A,N/A
http://bit.ly/2pkjIZu,1,64
http://opgavevaerkstedet.dansk.nu/opgaver/lyd/020,1,64
http://detsad21-buratino.ru/SolucoesdeProtecao26abril1?88790071/2106.php?cliente=88790071,N/A,N/A
http://bit.ly/2q7k8CM?aloivera-kk_=id,N/A,N/A
http://detsad21-buratino.ru/SolucoesdeProtecao26abril1?96476/0890118.php?cliente=96476,N/A,N/A
http://www.centrodeapoiomnc.com.br/1/?cliente=abuse@novaaqua.com.br,N/A,N/A
http://bit.ly/2oVfEAG.,N/A,N/A
http://lTqi.therealweb.su/?tr=7848,4,64
http://lTpQ.therealweb.su/?tr=7848,4,64
http://maindocsto.tk/new/plx/page/al.php,13,65
http://windows-error-reported-zeus-virus.xyz/otherse/,11,64
http://windows-error-reported-zeus-virus.xyz/otherse,10,64
http://eklavyainfrastructure.com/cr/crypt/index.php,1,64
http://srcapp97.beget.tech/help5FEKFE/a9fd77a23e0687874940c2b1d5276801/login.php?cmd=_account-details&session=df9d200cdba1a3b85f3fab2ccbcd08c389f42532495b0f34194d825021f7cc20e244118a,4,64
http://srcapp97.beget.tech/help5FEKFE/,7,64
http://smartcargo.ae/Ourtime/ourtime/v3/member.htm,2,64
http://npsys32-netstat-login.us/panel/logs/IE/,11,64
http://npsys32-netstat-login.us/panel/logs/IE,9,64
http://eveshamscaffolding.co.uk/library/images/uploads/2013/10/adobee/adobe.php,16,64
https://gotaterra.com/Dropbox/Wp-admin/login.php?cmd=login_submit&id=9fef6c7260f562346f9eb8ebe773e6e09fef6c7260f562346f9eb8ebe773e6e0&session=9fef6c7260f562346f9eb8ebe773e6e09fef6c7260f562346f9eb8ebe773e6e0,11,64
https://gotaterra.com/Dropbox/Wp-admin/index.php,11,64
http://kanchanshree.com/dropbox%20sign/dropbox/5bf41e7085e0c7e21ca90e38a3708d95/,12,64
http://ow.ly/CdM230bcOnF,2,64
http://kanchanshree.com/dropbox%20sign/dropbox/,12,64
http://taxoff.ro/assets/Dropbox/doc-login/,14,64
http://9c0zypxf.myutilitydomain.com/scan/2623d62b266359f5edb280c7e90b7c17,16,64
http://hightech.lk/page/business/Dropbox/index.html,2,64
http://www.anathor.com/,15,64
http://www.zurowski-meble.pl/includes/2017-4-25/uk-co-uk/539307284b922c95b2de8cbb340d19c4/Verification.php,3,65
http://www.updateyouract.com/,12,64
http://www.pugliavera.com/date/formulario/,17,64
http://www.hostinecunovotnu.cz/download/acess0283/home-profile.html,5,63
http://hostinecunovotnu.cz/download/acess0283/home-profile.html?SESSAO=EJPp*XXWw%3pS7V6%vmGRCrkYOJNj10Gb*LrEaYqXkYrG%%$$mmHm1sU4cJg5*r*HRI3vFk1rSbFtk#ep$VZuJ5s73#XJp4Yfbhf9ha@cSj6Tsx4ew*XQRH$xe3*EFzzr#RcZ6lEXDkOq-nEKt0@xaFDlDJhnweLbZyvxTrhYoup!$-DUiK18#oX-U$RHT-q5vw%Sjtq!jcosxBY6l40z#rK8YA#fP%DQdlsJhiq5Z$2J!3Sde!hQIuvNB4x7opoT2*ygaoyOHG5qP6YdlZMpze3nAnvTvUGKUtEB!NGHkTR,8,64
http://hostinecunovotnu.cz/download/acess0283/,6,64
http://hostinecunovotnu.cz/download/acess0283/home-profile.html?SESSAO=R8zrRU2bhV#dVxeVOZlzipU#jMq$@%80LdFSFp7t$pi%BQI$$RG5ZvXG!x!k%TNyZeGTTmgvjVB-%t%1xHLVyaFMP!4G$T#NB%Ms3%d9mz6zzxC2*wb@Mybvao9-5CF#iNhL@EQNNjoiJZTwbDKpvQ28AeureGNirO-%Wm@SJACX9R$j#yVM5PwSp4i!oIz9hmtrDt7lGdU!nhmn1vGd3%dRe$KqlUutb90!yOxbsHFrGW$IQFkMGEvD#SewFjEiYlh7jPqVu7$Ugyyeq!usJWPPEYAe%yvMzmA1jmUYsOi#,8,64
http://opgavevaerkstedet.dansk.nu/opgaver/lyd/020/,7,64
http://novohotelpremier.com.br/flash/fash/ecradmin/excel/index.php?email=abuse@aibms.com,N/A,N/A
http://support-account-serivice.com/webapps/42784/,5,64
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/5a1d01ecf78d0329bf7c78cd1654884b/,12,64
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/af126/3bf80/moncompte,10,65
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/e568862b3a3dea09c6186e22a8c67c9c/,7,64
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc,5,64
http://www.flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/e9600793480476205ad8f9d38ab37d4f,7,64
http://www.flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/3499e8a07de841449eabd3c50f5f8428,6,65
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/2fa79/moncompte/,13,64
http://www.flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/ccdd7e87fe54a8ed352f93bd6f58e9fd/,6,64
http://www.flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc,6,65
http://michiganlegacyrun.org/wp-includes/images/media/docs/fa77bb9c763dc56da38b3e747982a792,12,65
http://faespa.com/2009-b/mini/DHL2016/DHL/tracking.php?userid=abuse@brown.com.mx,12,64
http://michiganlegacyrun.org/wp-includes/images/media/docs/4459c6d4cad51e603815e497636e677a/,17,64
http://altarac.ca/o/fr-FR/orange/92c06e0824ca77f27c38c6969a462675/,10,64
http://www.coderpal.info/200-62-64-452/phish-cepheus.19e20/rindex1.html,1,64
http://faespa.com/2009-b/mini/DHL2016/DHL/tracking.php?userid=info@kandel.it,12,64
http://altarac.ca/o/fr-FR/orange/90e56b16ba5c107cafc8f0d8e91f07c4/,10,64
http://altarac.ca/o/fr-FR/orange/5707cd643287854e3458b21fe8ef0a1d,12,65
http://altarac.ca/o/fr-FR/orange/3c0818c57dbb11bdfc077a2962bb8e7c/,10,64
http://altarac.ca/o/fr-FR/orange/2feb7d73786d9858fd5d7b5fd04ecba4/,10,64
http://callsupportforassistence.info/,11,65
http://virtuososafaris.com/0094382/,8,64
http://virtuososafaris.com/0094382,6,64
http://168.144.38.24/~secure/2/dea8b209c5034265209e15cb833a66a0/,7,64
http://izinet.net.br/sites/do/pagedoc/bc887e683e278043804e75af37ef5287/,13,64
http://168.144.38.24/~secure/2/419a8269992f14bfb87a5bb64e5aa034/,7,64
http://izinet.net.br/sites/do/pagedoc/820c476bf1cb1c8c17a241b13644de4b,13,65
http://izinet.net.br/sites/do/pagedoc/3b92f410ae343625edf8dd47382e3ccc/,13,64
http://izinet.net.br/sites/do/pagedoc/1d9b2724851e653578c40eae6d56c8f0/,13,64
http://izinet.net.br/sites/do/pagedoc/08a1fda39f62011f50cc68b676dcc023/,13,64
http://flats101.co/logine/client/HELLOBANK/,5,64
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/df9fa1bc02f6ef0b1f98ee496a4ce333/Hotmail/Hotmail,7,65
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/829ab7cdb9eb2474646402897c749364/Hotmail/Hotmail,7,65
http://cfsaprts2-esapceclientse.com/--/www.impots.gouv.fr/file/5c4784c2ea467e9f023512b6dbb8ee51/,13,64
http://oneartensemble.org/wp-content/yah/validate.htm,11,64
http://santanderss.net/cadastro/,12,64
http://santandersa.net/cadastro/,11,64
http://santanderns.net/cadastro/,3,64
http://tinyurl.com/mnr976y,0,0
http://www.sahaytatrust.org/powell/attiinnddeexx.php,12,64
http://mail01d.mail.t-online.hu,0,68
http://detsad21-buratino.ru/SolucoesdeProtecao26abril1?777782/5615.php?cliente=777782,N/A,N/A
http://impactodivino.com/ItauNetLineSincronizaInternetAtt,N/A,N/A
https://modulodigi.sslblindado.com/seguranca30horas/atualizacaodesegurancao30horasdigitalfeitoparavoce,9,64
http://nicbratsk.ru/logs/portal/InfoDigital/www.appt.com/wwwsegurancadigitalwww/chama.php?=66770RQRDVMEYBHVK0C9M2ASZM46F2GK7MRGDI8REU6C6N9QWKYIL0BLVFQAG7VNTN476BXJ74WBQ53MP16BAHW6WNGDUC2NZ6U6HRONULZLP38F3DQCVNISAY76B9SADMFVE5I0PIUFK3UNGL1B0I5JHBOSJH4W5JRI,N/A,N/A
http://51.15.66.117/santandernet/acesso/,0,64
http://tfpa.or.th/file/@/?cliente=abuse@gmail.com.br&amp;oid=40171787,N/A,N/A
http://bit.ly/2pn1Oau,N/A,N/A
https://cnb-ss.000webhostapp.com/,1,64
http://www.kayfoam.co.uk/libraries/simplepie/idn/idn/,2,64
http://calfguide.dyndns.org/phpupdate/win1/,1,64
http://12pichincha.esy.es/,2,64
http://serviço-on-line5033.jelastic.regruhosting.ru/www.santander.com.br/br/pessoa-fisica/santander-select/pessoafisica.php,3,64
http://swdtack.com/,0,64
http://www.heartpanel.info/trEPSOKQVRC/BYHWMRLXN/4346/3561/4842/107/21882511/index.htm,1,64
http://apll.org/css/appleid/appleid/,4,64
http://www.jbarrois.fr/wp-includes/css/update/signin/,7,64
http://tgbnjkkl.blogspot.in/,11,64
http://internetbanking-santander.hol.es/,3,64
http://www.leemanchemical.com/modules/mod_djimageslider/language/en-GB/,11,64
http://matchviewphotos.16mb.com/,14,65
http://www.eglit.info/images/rwen-billing.config15486-2017/myappidsslsec.service/ca0ac6f71f426aa63a4bbfabea580kilp3/_login.php?websrc=656e9f91fb965538c0cc9702bdbb2c2e&dispatched=47&id=8570039486,9,64
http://www.eglit.info/images/rwen-billing.config15486-2017/,6,64
http://payp.al-securecenter.info/de/kunden/p/MDQuMjcuMTc=/5214/cmd=_login-done&&login_access=1405420106/,5,64
http://www.vobank-pruefung.online/590608/JiQUOcApTs6exXy/4ZbR5IVUOeaiEft/543225307483/JGxlzkVAbQoUghR/zWf5P6XI7YwlZGD/banking-privateentry.php?portal=7Ztbq1UMERK8Tg3fW6VcAyQhdelwop&signing?=1b6DWaexEfsoAcvZTR8I,5,64
http://inlandnwweb.com/prog/bmg/others/q2b6hbmu5tewrb07v79junp3.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&emailID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,8,64
http://inlandnwweb.com/prog/bmg/others/,14,64
http://icloudlockremoval.us/,4,64
http://novohotelpremier.com.br/flash/fash/ecradmin/excel/excel.php,4,64
http://www.laboratoriorovic.cl/docs/a21303964a31776fd015f62115a49b18/,12,64
http://www.onehomelimited.net/joomla30/cf13e9bfc891b1f464ab871f37ce073c,15,66
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/829ab7cdb9eb2474646402897c749364/Hotmail/Hotmail/,7,64
http://flashfm.rw/documentations_x/sent_secured_documents_01/white_and_black_documented/encryption_redcondor/securedoc/df9fa1bc02f6ef0b1f98ee496a4ce333/Hotmail/Hotmail/,7,64
http://hostinecunovotnu.cz/download/acess0283/home-profile.html?SESSAO=zZj0bzt-Ck$at7#cKhhYoBxm5z2O3zIW!BDA#AiH-i3oKfmhVmF5X-2V2C3ke*7EqVr#%K3p7DRYbdjx8JaqVszUqBIHA@m$B8wyrVUVe7HIM1#zWkC4-ft-VQjZ2D%9sWI0pkW0F2cZ7m!L1BL@hDlab!TQ6wgeqcJ5*jcwO#36rl#DQ634pffM3$pJ0!sr@gZL8u1ABTG8MmrTu-6yLXMbbsV$6zMieKEVHrKs$NfEdIet!aSnCJfcvd5pUU!ZLeG%MBeyQW8B$b73xM#Xa%mYkrpyR9Wqomx3lYlNg*6j,7,64
http://opgavevaerkstedet.dansk.nu/opgaver/lyd/020,1,64
http://cfsaprts2-esapceclientse.com/--/www.impots.gouv.fr/file/ec9ea6f92e31dc96d488ded99f6a9cbc/,14,64
https://www.checkout-pay-palwebapps.cf/N1/s01/track/,2,64
http://168.144.38.24/~secure/2/dea8b209c5034265209e15cb833a66a0/payment.php,13,64
http://168.144.38.24/~secure/2/dea8b209c5034265209e15cb833a66a0/personal.php,12,64
http://168.144.38.24/~secure/2/1fe084381c46b3f73c5f2d7a10bc5fb6/payment.php,12,64
http://168.144.38.24/~secure/2/1fe084381c46b3f73c5f2d7a10bc5fb6/personal.php,12,64
http://168.144.38.24/~secure/2/f8889e2ad306d769860934a999fc2a64/payment.php,12,64
http://168.144.38.24/~secure/2/f8889e2ad306d769860934a999fc2a64/personal.php,12,64
http://michiganlegacyrun.org/wp-includes/images/media/docs/fa77bb9c763dc56da38b3e747982a792/,16,64
http://izinet.net.br/sites/do/pagedoc/820c476bf1cb1c8c17a241b13644de4b/,13,64
http://altarac.ca/o/fr-FR/orange/d0d747356e833b47d1e218d5498ef095/,10,64
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/af126/3bf80/moncompte/,9,64
http://mobile-free.formixn.com/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/420f2/moncompte/,9,64
http://www.virtuososafaris.com/0094382/dropboxx/proposal/LoginVerification.php,12,64
http://libg.ml/ezproxy-authcate.lib.monash.edu.au/cgi-bi2/authcate.pl/,5,64
http://libg.ml/ezproxy-authcate.lib.monash.edu.au/cgi-bi/authcate.pl/,10,64
http://faespa.com/2009-b/mini/DHL2016/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,13,64
http://faespa.com/2009-b/mini/DHL2016/DHL/,13,64
http://thepdflink.com/download/error.htm,5,64
http://libg.ml/weblogin.umich.edu/cosign.www.lib.https/www.lib.umich.edu/login.dest/,4,64
http://libg.ml/ezproxy-authcate.lib.monash.edu.au/cgi-bi3/authcate.pl/,9,64
http://thepdflink.com/download/confirm.htm,12,64
http://arealbn.com/images/arealimg/online.html,2,64
http://searchtripdeals.com/wp-config/adobee/adobe.php,3,64
http://altarac.ca/o/fr-FR/orange/5707cd643287854e3458b21fe8ef0a1d/,10,64
https://milrad.ca/milradlaw.ca/cgi-bin/slfofthhnnourtpg/v3/,9,64
http://77.159.62.248/wordpress/message.alibaba.com/3f4b54cd67ecedd5f76f01b64680eaed/,8,65
http://www.coolcolor.info/198-61-63-452/phish-cepheus.19e20/u.html,1,64
http://tinyurl.com/redirect.php?num=mdkbp9r&amp;add=,0,0
http://bancofotografias.blogspot.de/2010/12/selecciones-especiales-del-banco-de_10.html,5,64
http://pugliavera.com/date/formulario/,16,64
http://updateyouract.com/,12,64
http://docusign.business.proposal.liinktoit.com/cybersign/s/index.php,5,64
http://akgenc15temmuzmah.com/wp-content/bod/E2F-BIN/E2NCNR01.php,7,64
http://limos4denver.com/commercial.html,6,64
http://ultrabelleza.com/zaurs,11,65
http://www.limos4denver.com/limos.html,9,65
http://www.onehomelimited.net/joomla30/fd30419e1d6e955c0e686d45734d4b8e,15,65
http://ezproxy-authcate.lib.monash.edu.au.libg.ml/cgi-bi2/authcate.pl/,5,64
http://ezproxy-authcate.lib.monash.edu.au.libg.ml/cgi-bi/authcate.pl/,5,64
http://www.unitedoverseas.cf/en/ibnakNet/itransact/acclogin.php,4,64
http://weblogin.umich.edu.libg.ml/cosign.www.lib.https/www.lib.umich.edu/login.dest/,5,64
http://ezproxy-authcate.lib.monash.edu.au.libg.ml/cgi-bi3/authcate.pl/,9,64
http://www.unitedoverseas.cf/en/,2,64
http://anathor.com/,16,64
http://www.size.co.uk/,0,64
http://meu-fgts-caixa.com,8,64
http://webinfoaccount.cf/pp/webapps/4f580/websrc,6,64
http://webinfoaccount.cf/pp/webapps/4ef78/websrc,6,64
http://circlemortgage.com/SolucoesdeProtecao?75742222/7383013.php?cliente=%25rand1%25,N/A,N/A
http://detsad21-buratino.ru/SolucoesdeProtecao26abril1?16094/8403.php?cliente=16094,N/A,N/A
https://urldefense.proofpoint.com/v2/url?u=http-3A__www.centrodeapoiomnc.com.br_1_-3Fcliente-3Daurea.sartori-40ogilvy.com&amp;d=DwMDAw&amp;c=4JOzdpIlQcN5fHQL_PMhCQ&amp;r=km7bZlwOKGMC6osypGlTSe2OobNvEvO-gSyBvZMdPPU&amp;m=WFtV6QtXf0gwcWhXC6ueOywVCzvYBmtsOiw8kQPLcoU&amp;s=eW7cLRALk9fISvhCKbaGPxxb3RHLNYVTyuSoLQKzuhE&amp;e,N/A,N/A
http://www.santanderparcerias.com.br/Login,1,64
http://samtiw.ga/,N/A,N/A
http://moscosupply.sifer.in/$%25&amp;@%25&amp;/,N/A,N/A
https://jankalyanseva.org/copyfies/docusign/verifylogin/57241ee699d3d7496f615de1d98026b46001fa6f/,13,64
https://jankalyanseva.org/copyfies/docusign/verifylogin,11,65
http://springsmattress.in/xxdoc/97602377e4e3a1918f7b91185e0ce450/,13,64
http://45.59.135.221/activation/,5,64
http://www.itaumobile30hrs.com/,11,64
https://modulodigi.sslblindado.com/seguranca30horas/atualizacaodesegurancao30horasdigitalfeitoparavoce/,9,64
http://impactodivino.com/ItauNetLineSincronizaInternetAtt/,1,64
http://digitau.movel.site/,3,64
http://env-8598368.jelastic.regruhosting.ru/index2.php,0,64
http://mobilesantander.hol.es/app/mobile/manage.php,10,64
http://env-8598368.jelastic.regruhosting.ru/?27mpW8WV02L0LGaLgLH2Pq68pampPEHLeVVGBVPE6pWBgUzUgV86B2B00eaW7PUeq8HWBPWYWpUEBwLBLUriw6UBUeH4W8gzXzp8ePEGY6UX86zU6mGWpe6B,1,64
http://env-9747261.jelastic.regruhosting.ru/index2.php,1,64
http://env-1916831.jelastic.regruhosting.ru/index2.php,5,64
http://env-7094751.jelastic.regruhosting.ru/index2.php,0,64
http://env-6617589.jelastic.regruhosting.ru/index2.php,2,64
http://www.nnetv.cn/index.php/home/account/login,9,64
http://www.nnetv.cn/,8,64
http://www.jonvalda.lt/images/pt/index2.html?ssl=yes,3,64
http://www.jonvalda.lt/images/pt/,7,64
http://oblast-tv.ru/wp-content/fritz/7be088a8ce2aa00d07907cd27ff39069/,16,64
http://foodmoiet514.com/wp-content/newpage/ii.php?.randInboxLight.aspx?n74256418=&amp;amp=&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4====&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randInboxLightaspxn.1774256418=&amp;rand.13,N/A,N/A
http://www.coolcolor.info/198-61-63-452/phish-cepheus.19e20/tindex13.html,2,64
